tid,sid,latitude,longitude,time,direction_inference,speed_inference_m_s,label
2,12,2.236,-32.742,2004-04-24 08:00:00,8.59,0.63,FISHING
2,12,2.258,-32.782,2004-04-24 08:25:00,3.46,3.38,FISHING
2,12,2.27,-32.801,2004-04-24 08:39:00,3.09,2.97,FISHING
2,12,2.292,-32.832,2004-04-24 09:00:00,3.36,3.35,FISHING
2,12,2.312,-32.864000000000004,2004-04-24 09:21:00,0.82,3.33,FISHING
2,12,2.352,-32.926,2004-04-24 10:00:00,1.37,3.5,FISHING
2,12,2.404,-33.011,2004-04-24 11:00:00,45.62,3.08,FISHING
2,12,2.378,-33.114000000000004,2004-04-24 11:56:00,29.1,3.51,FISHING
2,12,2.394,-33.174,2004-04-24 13:00:00,19.22,1.8,FISHING
2,12,2.391,-33.214,2004-04-24 13:44:00,18.54,1.69,FISHING
2,12,2.383,-33.233000000000004,2004-04-24 14:00:00,19.68,2.39,FISHING
2,12,2.317,-33.305,2004-04-24 15:08:00,56.15,2.66,FISHING
2,13,2.342,-33.408,2004-04-24 16:00:00,28.57,3.77,NOT_FISHING
2,13,2.322,-33.483000000000004,2004-04-24 16:37:00,60.33,3.88,NOT_FISHING
2,13,2.265,-33.498000000000005,2004-04-24 17:00:00,40.84,4.75,NOT_FISHING
2,13,2.191,-33.606,2004-04-24 18:06:00,15.2,3.67,NOT_FISHING
2,13,2.153,-33.715,2004-04-24 19:00:00,5.03,3.96,NOT_FISHING
2,13,2.112,-33.806,2004-04-24 19:45:00,19.35,4.11,NOT_FISHING
2,13,2.109,-33.841,2004-04-24 20:00:00,53.81,4.34,NOT_FISHING
2,13,2.0580000000000003,-33.872,2004-04-24 20:27:00,9.02,4.1,NOT_FISHING
2,14,1.975,-33.906,2004-04-24 21:09:00,38.96,3.96,FISHING
2,14,1.919,-34.008,2004-04-24 22:00:00,36.79,4.23,FISHING
2,14,1.897,-34.018,2004-04-24 22:11:00,86.3,4.07,FISHING
2,14,1.922,-34.084,2004-04-24 22:48:00,9.0,3.53,FISHING
2,14,1.938,-34.111999999999995,2004-04-24 23:02:00,7.48,4.27,FISHING
3,14,1.99,-34.239000000000004,2004-04-25 00:00:00,7.27,4.38,FISHING
3,14,2.041,-34.329,2004-04-25 00:46:00,19.11,4.17,FISHING
3,14,2.066,-34.351,2004-04-25 01:00:00,3.07,4.41,FISHING
3,14,2.166,-34.449,2004-04-25 02:00:00,11.53,4.32,FISHING
3,14,2.191,-34.486,2004-04-25 02:19:00,142.26,4.35,FISHING
3,14,2.195,-34.424,2004-04-25 03:00:00,13.25,2.81,FISHING
3,14,2.1790000000000003,-34.329,2004-04-25 03:44:00,0.59,4.05,FISHING
3,14,2.173,-34.291,2004-04-25 04:00:00,0.2,4.45,FISHING
3,14,2.152,-34.161,2004-04-25 05:00:00,1.75,4.06,FISHING
3,14,2.141,-34.104,2004-04-25 05:27:00,1.73,3.98,FISHING
3,14,2.13,-34.036,2004-04-25 06:00:00,0.56,3.87,FISHING
3,14,2.108,-33.908,2004-04-25 07:00:00,3.64,4.01,FISHING
3,14,2.0980000000000003,-33.866,2004-04-25 07:21:00,20.67,3.81,FISHING
3,14,2.05,-33.795,2004-04-25 08:00:00,56.81,4.07,FISHING
3,14,1.984,-33.796,2004-04-25 09:00:00,53.25,2.04,FISHING
3,14,1.95,-33.843,2004-04-25 09:46:00,51.92,2.34,FISHING
3,14,1.924,-33.844,2004-04-25 10:00:00,89.43,3.44,FISHING
3,14,1.926,-33.914,2004-04-25 11:00:00,18.74,2.16,FISHING
3,14,1.939,-33.949,2004-04-25 11:34:00,6.19,2.03,FISHING
3,14,1.961,-33.993,2004-04-25 12:00:00,0.24,3.5,FISHING
3,14,2.009,-34.088,2004-04-25 13:00:00,9.22,3.29,FISHING
3,14,2.025,-34.11,2004-04-25 13:17:00,1.25,2.96,FISHING
3,14,2.05,-34.146,2004-04-25 14:00:00,1.62,1.89,FISHING
3,14,2.099,-34.221,2004-04-25 14:51:00,14.44,3.25,FISHING
3,14,2.122,-34.242,2004-04-25 15:10:00,11.62,3.04,FISHING
3,14,2.175,-34.315,2004-04-25 16:00:00,30.02,3.34,FISHING
3,15,2.182,-34.382,2004-04-25 16:34:00,9.46,3.67,NOT_FISHING
3,15,2.198,-34.44,2004-04-25 17:00:00,0.17,4.29,NOT_FISHING
3,15,2.222,-34.526,2004-04-25 17:40:00,0.0,4.13,NOT_FISHING
3,15,2.234,-34.569,2004-04-25 18:00:00,25.06,4.13,NOT_FISHING
3,15,2.229,-34.599000000000004,2004-04-25 18:13:00,5.23,4.33,NOT_FISHING
3,15,2.202,-34.702,2004-04-25 19:00:00,11.41,4.2,NOT_FISHING
3,15,2.178,-34.751,2004-04-25 19:24:00,33.05,4.21,NOT_FISHING
3,16,2.101,-34.797,2004-04-25 20:01:00,1.96,4.49,FISHING
3,16,1.994,-34.866,2004-04-25 20:57:00,24.54,4.21,FISHING
3,16,1.884,-34.882,2004-04-25 21:44:00,16.81,4.38,FISHING
3,16,1.844,-34.876,2004-04-25 22:00:00,3.65,4.68,FISHING
3,16,1.756,-34.857,2004-04-25 22:36:00,0.15,4.63,FISHING
3,16,1.695,-34.844,2004-04-25 23:00:00,1.23,4.82,FISHING
3,16,1.543,-34.815,2004-04-26 00:00:00,27.26,4.78,FISHING
3,16,1.499,-34.828,2004-04-26 00:20:00,6.29,4.25,FISHING
3,16,1.4680000000000002,-34.841,2004-04-26 00:34:00,2.99,4.45,FISHING
3,16,1.412,-34.868,2004-04-26 01:00:00,43.39,4.43,FISHING
3,16,1.368,-34.854,2004-04-26 01:58:00,113.77,1.48,FISHING
3,16,1.398,-34.82,2004-04-26 02:17:00,28.84,4.42,FISHING
3,16,1.49,-34.787,2004-04-26 03:00:00,8.91,4.21,FISHING
3,16,1.558,-34.774,2004-04-26 03:32:00,4.48,4.01,FISHING
3,16,1.621,-34.767,2004-04-26 04:00:00,1.15,4.2,FISHING
3,16,1.753,-34.755,2004-04-26 05:00:00,1.72,4.09,FISHING
3,16,1.786,-34.751,2004-04-26 05:15:00,1.82,4.11,FISHING
3,16,1.887,-34.742,2004-04-26 06:00:00,20.32,4.18,FISHING
3,16,2.007,-34.685,2004-04-26 07:00:00,53.0,4.1,FISHING
3,16,2.015,-34.646,2004-04-26 08:00:00,119.56,1.23,FISHING
3,16,1.978,-34.658,2004-04-26 08:32:00,4.65,2.25,FISHING
3,16,1.966,-34.663000000000004,2004-04-26 08:47:00,44.42,1.61,FISHING
3,16,1.951,-34.657,2004-04-26 09:00:00,3.68,2.3,FISHING
3,16,1.896,-34.639,2004-04-26 09:34:00,23.95,3.15,FISHING
3,16,1.847,-34.644,2004-04-26 10:00:00,14.15,3.51,FISHING
3,16,1.724,-34.626,2004-04-26 11:00:00,6.35,3.84,FISHING
3,16,1.682,-34.615,2004-04-26 11:22:00,2.25,3.66,FISHING
3,16,1.659,-34.608000000000004,2004-04-26 11:36:00,1.15,3.18,FISHING
3,16,1.6130000000000002,-34.595,2004-04-26 12:00:00,6.66,3.69,FISHING
3,16,1.5319999999999998,-34.582,2004-04-26 12:46:00,16.97,3.31,FISHING
3,16,1.503,-34.586,2004-04-26 13:00:00,3.03,3.88,FISHING
3,16,1.477,-34.591,2004-04-26 13:14:00,1.83,3.5,FISHING
3,16,1.408,-34.602,2004-04-26 14:00:00,3.75,2.81,FISHING
3,16,1.342,-34.617,2004-04-26 14:39:00,5.63,3.22,FISHING
3,16,1.318,-34.625,2004-04-26 14:53:00,80.37,3.35,FISHING
3,17,1.329,-34.696,2004-04-26 16:00:00,28.9,1.99,NOT_FISHING
3,17,1.314,-34.736999999999995,2004-04-26 16:22:00,48.46,3.68,NOT_FISHING
3,17,1.23,-34.77,2004-04-26 17:00:00,1.98,4.4,NOT_FISHING
3,17,1.2,-34.783,2004-04-26 17:14:00,1.14,4.33,NOT_FISHING
3,17,1.095,-34.831,2004-04-26 18:01:00,55.42,4.55,NOT_FISHING
3,17,1.089,-34.865,2004-04-26 19:00:00,140.25,1.08,NOT_FISHING
3,17,1.085,-34.858000000000004,2004-04-26 19:44:00,99.61,0.34,NOT_FISHING
3,17,1.115,-34.847,2004-04-26 20:00:00,25.33,3.7,NOT_FISHING
3,17,1.192,-34.854,2004-04-26 20:35:00,14.53,4.09,NOT_FISHING
3,17,1.245,-34.873000000000005,2004-04-26 21:00:00,1.78,4.17,NOT_FISHING
3,18,1.278,-34.886,2004-04-26 21:17:00,4.98,3.87,FISHING
3,18,1.369,-34.913000000000004,2004-04-26 22:00:00,3.36,4.09,FISHING
3,18,1.416,-34.93,2004-04-26 22:23:00,27.74,4.03,FISHING
3,18,1.4680000000000002,-34.986999999999995,2004-04-26 23:00:00,27.72,3.86,FISHING
3,18,1.584,-35.029,2004-04-26 23:57:00,11.42,4.01,FISHING
3,18,1.699,-35.099000000000004,2004-04-27 01:00:00,4.51,3.96,FISHING
3,18,1.753,-35.138000000000005,2004-04-27 01:31:00,18.82,3.98,FISHING
3,18,1.7919999999999998,-35.19300000000001,2004-04-27 02:04:00,155.28,3.79,FISHING
3,18,1.789,-35.177,2004-04-27 03:00:00,18.19,0.54,FISHING
3,18,1.767,-35.137,2004-04-27 03:19:00,10.99,4.45,FISHING
3,18,1.702,-35.059,2004-04-27 04:00:00,15.17,4.59,FISHING
3,18,1.585,-34.977,2004-04-27 04:58:00,10.24,4.56,FISHING
3,18,1.477,-34.868,2004-04-27 06:00:00,4.78,4.59,FISHING
3,18,1.384,-34.757,2004-04-27 07:00:00,2.08,4.47,FISHING
3,18,1.342,-34.703,2004-04-27 07:28:00,15.4,4.53,FISHING
3,18,1.279,-34.656,2004-04-27 08:00:00,22.1,4.55,FISHING
3,18,1.256,-34.65,2004-04-27 08:10:00,23.5,4.41,FISHING
3,18,1.224,-34.655,2004-04-27 09:00:00,161.25,1.2,FISHING
3,18,1.247,-34.659,2004-04-27 09:20:00,23.04,2.16,FISHING
3,18,1.281,-34.681,2004-04-27 09:57:00,7.89,2.03,FISHING
3,18,1.354,-34.744,2004-04-27 11:07:00,26.17,2.55,FISHING
3,18,1.423,-34.762,2004-04-27 12:00:00,9.06,2.49,FISHING
3,18,1.48,-34.787,2004-04-27 12:37:00,3.44,3.12,FISHING
3,18,1.521,-34.808,2004-04-27 13:00:00,7.5,3.71,FISHING
3,18,1.605,-34.866,2004-04-27 14:00:00,7.89,3.15,FISHING
3,18,1.617,-34.876999999999995,2004-04-27 14:11:00,2.49,2.74,FISHING
3,18,1.654,-34.914,2004-04-27 14:44:00,3.37,2.94,FISHING
3,18,1.67,-34.931999999999995,2004-04-27 15:00:00,3.48,2.79,FISHING
3,18,1.692,-34.96,2004-04-27 16:00:00,78.76,1.1,FISHING
3,19,1.68,-34.974000000000004,2004-04-27 16:13:00,13.56,2.63,NOT_FISHING
3,19,1.608,-35.026,2004-04-27 17:00:00,2.91,3.5,NOT_FISHING
3,19,1.5319999999999998,-35.087,2004-04-27 17:43:00,18.66,4.2,NOT_FISHING
3,19,1.491,-35.102,2004-04-27 18:00:00,4.88,4.76,NOT_FISHING
3,19,1.355,-35.139,2004-04-27 19:00:00,4.07,4.35,NOT_FISHING
3,19,1.315,-35.153,2004-04-27 19:18:00,0.68,4.36,NOT_FISHING
3,19,1.217,-35.186,2004-04-27 20:00:00,6.87,4.56,NOT_FISHING
3,20,1.089,-35.247,2004-04-27 21:01:00,27.63,4.31,FISHING
3,20,0.956,-35.242,2004-04-27 22:00:00,24.41,4.18,FISHING
3,20,0.932,-35.23,2004-04-27 22:11:00,0.4,4.52,FISHING
3,20,0.816,-35.173,2004-04-27 23:00:00,5.31,4.89,FISHING
3,20,0.732,-35.141,2004-04-27 23:36:00,69.22,4.63,FISHING
3,20,0.6920000000000001,-35.186,2004-04-28 00:00:00,7.55,4.65,FISHING
3,20,0.5820000000000001,-35.281,2004-04-28 01:00:00,1.89,4.49,FISHING
3,20,0.556,-35.302,2004-04-28 01:14:00,23.43,4.42,FISHING
3,20,0.455,-35.33,2004-04-28 02:00:00,122.07,4.22,FISHING
3,20,0.494,-35.199,2004-04-28 03:00:00,39.04,4.22,FISHING
3,20,0.513,-35.186,2004-04-28 03:16:00,14.08,2.67,FISHING
3,20,0.586,-35.159,2004-04-28 04:00:00,9.72,3.28,FISHING
3,20,0.6609999999999999,-35.145,2004-04-28 04:45:00,0.45,3.14,FISHING
3,20,0.6890000000000001,-35.14,2004-04-28 05:00:00,0.44,3.51,FISHING
3,20,0.73,-35.133,2004-04-28 05:23:00,2.78,3.35,FISHING
3,20,0.7959999999999999,-35.125,2004-04-28 06:00:00,18.43,3.33,FISHING
3,20,0.904,-35.147,2004-04-28 07:00:00,56.51,3.4,FISHING
3,20,0.919,-35.132,2004-04-28 07:48:00,59.04,0.82,FISHING
3,20,0.918,-35.128,2004-04-28 08:00:00,14.49,0.64,FISHING
3,20,0.893,-35.082,2004-04-28 08:45:00,29.61,2.16,FISHING
3,20,0.856,-35.059,2004-04-28 09:08:00,6.59,3.51,FISHING
3,20,0.82,-35.042,2004-04-28 09:31:00,7.9,3.21,FISHING
3,20,0.794,-35.025,2004-04-28 10:00:00,8.67,1.99,FISHING
3,20,0.726,-34.994,2004-04-28 10:47:00,1.01,2.95,FISHING
3,20,0.703,-34.984,2004-04-28 11:00:00,15.2,3.58,FISHING
3,20,0.607,-34.97,2004-04-28 12:02:00,57.76,2.9,FISHING
3,20,0.5479999999999999,-35.039,2004-04-28 13:00:00,14.48,2.9,FISHING
3,20,0.488,-35.081,2004-04-28 13:48:00,10.55,2.83,FISHING
3,20,0.466,-35.091,2004-04-28 14:00:00,15.85,3.73,FISHING
3,20,0.38,-35.104,2004-04-28 15:00:00,49.2,2.69,FISHING
3,20,0.31,-35.044000000000004,2004-04-28 16:00:00,94.4,2.85,FISHING
3,20,0.336,-35.018,2004-04-28 17:00:00,148.34,1.14,FISHING
3,21,0.313,-35.115,2004-04-28 17:43:00,1.46,4.3,NOT_FISHING
3,21,0.299,-35.168,2004-04-28 18:07:00,2.83,4.23,NOT_FISHING
3,22,0.274,-35.286,2004-04-28 19:00:00,80.46,4.22,FISHING
3,22,0.34,-35.312,2004-04-28 19:45:00,38.36,2.92,FISHING
3,22,0.373,-35.302,2004-04-28 20:00:00,5.07,4.26,FISHING
3,22,0.45,-35.271,2004-04-28 20:37:00,2.77,4.16,FISHING
3,22,0.5,-35.24800000000001,2004-04-28 21:00:00,0.33,4.43,FISHING
3,22,0.628,-35.19,2004-04-28 22:00:00,2.19,4.34,FISHING
3,22,0.65,-35.179,2004-04-28 22:11:00,3.31,4.14,FISHING
3,22,0.7709999999999999,-35.126999999999995,2004-04-28 23:08:00,31.07,4.28,FISHING
3,22,0.8220000000000001,-35.134,2004-04-28 23:31:00,14.8,4.15,FISHING
4,22,0.882,-35.159,2004-04-29 00:00:00,0.65,4.15,FISHING
4,22,0.975,-35.199,2004-04-29 00:46:00,6.35,4.08,FISHING
4,22,0.998,-35.206,2004-04-29 01:00:00,156.06,3.18,FISHING
4,22,0.933,-35.214,2004-04-29 01:38:00,12.21,3.19,FISHING
4,22,0.878,-35.209,2004-04-29 02:00:00,1.62,4.65,FISHING
4,22,0.7340000000000001,-35.2,2004-04-29 02:57:00,1.32,4.69,FISHING
4,22,0.6990000000000001,-35.197,2004-04-29 03:11:00,3.63,4.65,FISHING
4,22,0.579,-35.179,2004-04-29 04:00:00,0.31,4.59,FISHING
4,22,0.489,-35.166,2004-04-29 04:36:00,1.4,4.68,FISHING
4,22,0.43,-35.156,2004-04-29 05:00:00,3.67,4.62,FISHING
4,22,0.28600000000000003,-35.122,2004-04-29 06:00:00,1.02,4.57,FISHING
4,22,0.24,-35.111999999999995,2004-04-29 06:19:00,23.73,4.59,FISHING
4,22,0.171,-35.126,2004-04-29 07:00:00,48.34,3.18,FISHING
4,22,0.16699999999999998,-35.123000000000005,2004-04-29 07:25:00,50.4,0.37,FISHING
4,22,0.166,-35.102,2004-04-29 08:00:00,133.64,1.11,FISHING
4,22,0.181,-35.115,2004-04-29 08:21:00,35.72,1.75,FISHING
4,22,0.236,-35.12,2004-04-29 09:03:00,20.96,2.44,FISHING
4,22,0.321,-35.096,2004-04-29 10:00:00,27.42,2.87,FISHING
4,22,0.37,-35.05,2004-04-29 10:37:00,3.39,3.37,FISHING
4,22,0.4,-35.025,2004-04-29 11:00:00,6.12,3.15,FISHING
4,22,0.445,-34.995,2004-04-29 11:42:00,7.13,2.39,FISHING
4,22,0.471,-34.982,2004-04-29 12:00:00,12.23,2.99,FISHING
4,22,0.522,-34.941,2004-04-29 12:39:00,2.21,3.11,FISHING
4,22,0.545,-34.921,2004-04-29 13:00:00,5.65,2.69,FISHING
4,22,0.5760000000000001,-34.899,2004-04-29 13:30:00,3.93,2.35,FISHING
4,22,0.612,-34.876999999999995,2004-04-29 14:00:00,12.14,2.61,FISHING
4,22,0.632,-34.87,2004-04-29 14:13:00,22.7,3.02,FISHING
4,22,0.716,-34.875,2004-04-29 15:00:00,13.58,3.32,FISHING
4,22,0.7879999999999999,-34.897,2004-04-29 15:51:00,67.17,2.74,FISHING
4,22,0.797,-34.985,2004-04-29 17:00:00,19.88,2.38,FISHING
4,23,0.78,-35.053000000000004,2004-04-29 17:29:00,0.0,4.48,NOT_FISHING
4,23,0.762,-35.125,2004-04-29 18:00:00,3.52,4.44,NOT_FISHING
4,23,0.7440000000000001,-35.222,2004-04-29 19:00:00,164.57,3.05,NOT_FISHING
4,24,0.762,-35.185,2004-04-29 19:17:00,2.53,4.49,FISHING
4,24,0.804,-35.088,2004-04-29 20:00:00,2.25,4.56,FISHING
4,24,0.816,-35.056999999999995,2004-04-29 20:13:00,117.57,4.74,FISHING
4,24,0.718,-35.068000000000005,2004-04-29 21:00:00,33.68,3.89,FISHING
4,24,0.617,-35.153,2004-04-29 21:52:00,11.13,4.7,FISHING
4,24,0.467,-35.236,2004-04-29 23:00:00,33.16,4.67,FISHING
4,24,0.399,-35.231,2004-04-29 23:26:00,9.83,4.86,FISHING
4,24,0.311,-35.209,2004-04-30 00:00:00,0.64,4.94,FISHING
4,24,0.227,-35.189,2004-04-30 00:32:00,0.28,5.0,FISHING
4,24,0.153,-35.171,2004-04-30 01:00:00,11.27,5.04,FISHING
4,24,0.11,-35.151,2004-04-30 01:24:00,130.09,3.66,FISHING
4,24,0.168,-35.124,2004-04-30 02:01:00,14.84,3.2,FISHING
4,24,0.252,-35.109,2004-04-30 02:48:00,4.5,3.36,FISHING
4,24,0.275,-35.103,2004-04-30 03:00:00,3.41,3.67,FISHING
4,24,0.386,-35.081,2004-04-30 04:00:00,1.52,3.5,FISHING
4,24,0.4270000000000001,-35.074,2004-04-30 04:22:00,2.84,3.5,FISHING
4,24,0.454,-35.068000000000005,2004-04-30 04:36:00,3.88,3.66,FISHING
4,24,0.5,-35.061,2004-04-30 05:00:00,15.55,3.59,FISHING
4,24,0.609,-35.012,2004-04-30 06:00:00,11.63,3.69,FISHING
4,24,0.627,-34.999,2004-04-30 06:11:00,29.39,3.74,FISHING
4,24,0.6509999999999999,-34.947,2004-04-30 07:00:00,34.7,2.17,FISHING
4,24,0.644,-34.907,2004-04-30 08:00:00,21.59,1.25,FISHING
4,24,0.657,-34.844,2004-04-30 08:41:00,61.85,2.91,FISHING
4,24,0.639,-34.829,2004-04-30 09:00:00,69.16,2.29,FISHING
4,24,0.5589999999999999,-34.874,2004-04-30 10:00:00,9.7,2.84,FISHING
4,24,0.531,-34.884,2004-04-30 10:23:00,4.03,2.4,FISHING
4,24,0.474,-34.909,2004-04-30 11:00:00,15.22,3.12,FISHING
4,24,0.386,-34.98,2004-04-30 12:00:00,3.87,3.49,FISHING
4,24,0.34600000000000003,-35.017,2004-04-30 12:26:00,27.04,3.88,FISHING
4,24,0.275,-35.037,2004-04-30 13:03:00,25.68,3.69,FISHING
4,24,0.161,-35.017,2004-04-30 14:00:00,12.08,3.76,FISHING
4,24,0.03,-34.964,2004-04-30 15:00:00,9.27,4.36,FISHING
4,24,-0.021,-34.933,2004-04-30 15:38:00,13.32,2.91,FISHING
4,24,-0.058,-34.921,2004-04-30 16:00:00,10.73,3.28,FISHING
4,25,-0.195,-34.846,2004-04-30 17:00:00,22.31,4.82,NOT_FISHING
4,25,-0.229,-34.804,2004-04-30 17:22:00,0.59,4.55,NOT_FISHING
4,25,-0.294,-34.722,2004-04-30 18:00:00,0.6,5.1,NOT_FISHING
4,25,-0.392,-34.601,2004-04-30 19:00:00,0.85,4.81,NOT_FISHING
4,25,-0.488,-34.486,2004-04-30 20:00:00,1.09,4.63,NOT_FISHING
4,25,-0.541,-34.42,2004-04-30 20:34:00,0.03,4.61,NOT_FISHING
4,25,-0.5820000000000001,-34.369,2004-04-30 21:00:00,0.32,4.66,NOT_FISHING
4,25,-0.613,-34.33,2004-04-30 21:20:00,17.26,4.62,NOT_FISHING
4,25,-0.6459999999999999,-34.245,2004-04-30 22:00:00,15.23,4.22,NOT_FISHING
4,25,-0.6609999999999999,-34.102,2004-04-30 23:00:00,10.04,4.44,NOT_FISHING
4,26,-0.653,-33.989000000000004,2004-05-01 00:05:00,47.15,3.23,FISHING
4,26,-0.556,-33.911,2004-05-01 01:00:00,23.05,4.19,FISHING
4,26,-0.51,-33.825,2004-05-01 01:43:00,17.86,4.2,FISHING
4,26,-0.481,-33.797,2004-05-01 02:00:00,1.89,4.39,FISHING
4,26,-0.398,-33.722,2004-05-01 02:48:00,1.5,4.32,FISHING
4,26,-0.377,-33.704,2004-05-01 03:00:00,3.79,4.27,FISHING
4,26,-0.282,-33.611,2004-05-01 04:00:00,151.03,4.11,FISHING
4,26,-0.311,-33.619,2004-05-01 04:13:00,1.03,4.29,FISHING
4,26,-0.416,-33.65,2004-05-01 05:00:00,3.57,4.32,FISHING
4,26,-0.545,-33.697,2004-05-01 06:00:00,14.27,4.24,FISHING
4,26,-0.655,-33.772,2004-05-01 07:00:00,12.83,4.11,FISHING
4,26,-0.746,-33.87,2004-05-01 08:00:00,21.95,4.13,FISHING
4,26,-0.759,-33.904,2004-05-01 08:17:00,151.93,3.97,FISHING
4,26,-0.713,-33.864000000000004,2004-05-01 09:00:00,6.05,2.63,FISHING
4,26,-0.6459999999999999,-33.792,2004-05-01 10:00:00,20.01,3.04,FISHING
4,26,-0.635,-33.766,2004-05-01 10:14:00,16.09,3.74,FISHING
4,26,-0.588,-33.708,2004-05-01 11:00:00,10.84,3.01,FISHING
4,26,-0.505,-33.638000000000005,2004-05-01 12:00:00,8.22,3.35,FISHING
4,26,-0.465,-33.593,2004-05-01 12:34:00,4.96,3.28,FISHING
4,26,-0.428,-33.558,2004-05-01 13:00:00,28.77,3.63,FISHING
4,27,-0.401,-33.474000000000004,2004-05-01 13:54:00,18.67,3.03,NOT_FISHING
4,27,-0.402,-33.407,2004-05-01 14:22:00,0.25,4.43,NOT_FISHING
4,27,-0.403,-33.313,2004-05-01 15:00:00,2.57,4.58,NOT_FISHING
4,27,-0.406,-33.259,2004-05-01 15:23:00,13.39,4.36,NOT_FISHING
4,27,-0.431,-33.175,2004-05-01 16:00:00,45.53,4.39,NOT_FISHING
4,27,-0.55,-33.111999999999995,2004-05-01 17:00:00,10.15,4.16,NOT_FISHING
4,27,-0.675,-33.072,2004-05-01 18:00:00,8.82,4.05,NOT_FISHING
4,27,-0.705,-33.056999999999995,2004-05-01 18:31:00,63.28,2.01,NOT_FISHING
4,27,-0.764,-33.101,2004-05-01 19:00:00,10.49,4.7,NOT_FISHING
4,27,-0.9,-33.168,2004-05-01 20:00:00,2.38,4.68,NOT_FISHING
4,27,-0.922,-33.18,2004-05-01 20:10:00,4.8,4.64,NOT_FISHING
4,27,-1.016,-33.242,2004-05-01 20:56:00,18.98,4.54,NOT_FISHING
4,27,-1.11,-33.364000000000004,2004-05-01 22:00:00,0.99,4.46,NOT_FISHING
4,27,-1.205,-33.483000000000004,2004-05-01 23:03:00,0.2,4.48,NOT_FISHING
4,27,-1.27,-33.565,2004-05-01 23:45:00,0.93,4.62,NOT_FISHING
4,27,-1.293,-33.595,2004-05-02 00:00:00,5.93,4.67,NOT_FISHING
4,28,-1.3630000000000002,-33.669000000000004,2004-05-02 01:00:00,109.5,3.15,FISHING
4,28,-1.429,-33.54,2004-05-02 02:00:00,0.71,4.47,FISHING
4,28,-1.4580000000000002,-33.485,2004-05-02 02:25:00,0.81,4.61,FISHING
4,28,-1.5,-33.408,2004-05-02 03:00:00,1.89,4.64,FISHING
4,28,-1.5719999999999998,-33.265,2004-05-02 04:03:00,0.7,4.71,FISHING
4,28,-1.634,-33.138000000000005,2004-05-02 05:00:00,1.3,4.59,FISHING
4,28,-1.665,-33.078,2004-05-02 05:28:00,3.99,4.47,FISHING
4,28,-1.6869999999999998,-33.027,2004-05-02 05:51:00,137.38,4.47,FISHING
4,28,-1.694,-33.047,2004-05-02 07:00:00,44.75,0.57,FISHING
4,28,-1.6840000000000002,-33.068000000000005,2004-05-02 07:11:00,1.1,3.92,FISHING
4,28,-1.6469999999999998,-33.142,2004-05-02 07:53:00,0.2,3.65,FISHING
4,28,-1.591,-33.255,2004-05-02 09:00:00,0.59,3.49,FISHING
4,28,-1.561,-33.314,2004-05-02 09:36:00,0.75,3.41,FISHING
4,28,-1.54,-33.354,2004-05-02 10:00:00,13.42,3.49,FISHING
4,28,-1.5119999999999998,-33.464,2004-05-02 11:00:00,24.09,3.5,FISHING
4,28,-1.455,-33.536,2004-05-02 12:00:00,158.83,2.84,FISHING
4,28,-1.472,-33.526,2004-05-02 12:11:00,32.17,3.32,FISHING
4,28,-1.516,-33.441,2004-05-02 13:00:00,0.48,3.62,FISHING
4,28,-1.544,-33.388000000000005,2004-05-02 13:31:00,1.4,3.58,FISHING
4,28,-1.5719999999999998,-33.338,2004-05-02 14:00:00,8.52,3.66,FISHING
4,28,-1.614,-33.227,2004-05-02 15:00:00,4.83,3.66,FISHING
4,28,-1.625,-33.204,2004-05-02 15:14:00,0.15,3.37,FISHING
4,28,-1.664,-33.123000000000005,2004-05-02 16:00:00,4.89,3.62,FISHING
4,28,-1.719,-33.03,2004-05-02 16:53:00,8.72,3.78,FISHING
4,28,-1.77,-32.903,2004-05-02 18:07:00,132.37,3.43,FISHING
4,29,-1.811,-32.988,2004-05-02 18:55:00,5.24,3.64,NOT_FISHING
4,29,-1.866,-33.135,2004-05-02 20:00:00,0.04,4.47,NOT_FISHING
4,29,-1.894,-33.21,2004-05-02 20:33:00,0.87,4.49,NOT_FISHING
4,29,-1.92,-33.283,2004-05-02 21:06:00,1.69,4.35,NOT_FISHING
4,29,-1.966,-33.401,2004-05-02 22:00:00,0.77,4.34,NOT_FISHING
4,29,-1.981,-33.438,2004-05-02 22:16:00,0.42,4.62,NOT_FISHING
4,29,-2.006,-33.501,2004-05-02 22:45:00,1.34,4.33,NOT_FISHING
4,29,-2.02,-33.534,2004-05-02 23:00:00,0.64,4.43,NOT_FISHING
4,29,-2.076,-33.662,2004-05-03 00:00:00,7.15,4.31,NOT_FISHING
4,29,-2.097,-33.733000000000004,2004-05-03 00:32:00,2.28,4.29,NOT_FISHING
4,29,-2.115,-33.786,2004-05-03 00:56:00,2.28,4.32,NOT_FISHING
4,29,-2.17,-33.929,2004-05-03 02:00:00,1.41,4.43,NOT_FISHING
4,29,-2.189,-33.975,2004-05-03 02:20:00,0.06,4.61,NOT_FISHING
4,29,-2.224,-34.06,2004-05-03 03:00:00,0.02,4.26,NOT_FISHING
4,29,-2.278,-34.191,2004-05-03 04:00:00,0.83,4.37,NOT_FISHING
4,29,-2.329,-34.32,2004-05-03 05:00:00,0.17,4.28,NOT_FISHING
4,29,-2.358,-34.394,2004-05-03 05:33:00,1.34,4.46,NOT_FISHING
